,Cooperations,Defections,Cooperators,Defectors,TFT Performance,TFT Cooperations,VPP Performance,VPP Cooperations,WSLS Performance,WSLS Cooperations,iWSLS Performance,iWSLS Cooperations,LEARN Performance,MutualCooperations,LEARN Cooperations,moodyLEARN Performance,moodyMutualCooperations,moodyLEARN Cooperations,Model Params
8040,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,417900,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8041,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,417975,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8042,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,418175,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8043,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,418250,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8044,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,418450,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8045,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,418525,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8046,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,418725,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8047,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,418800,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8048,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,419000,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8049,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,419075,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8050,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,419275,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8051,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,419350,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8052,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,419550,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8053,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,419625,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8054,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,419825,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8055,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,419900,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8056,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,420100,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8057,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,420175,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8058,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,420375,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8059,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,420450,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8060,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,420650,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8061,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,420725,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8062,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,420925,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8063,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,421000,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8064,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,421200,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8065,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,421275,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8066,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,421475,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8067,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,421550,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8068,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,421750,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8069,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,421825,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8070,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,422025,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8071,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,422100,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8072,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,422300,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8073,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,422375,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8074,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,422575,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8075,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,422650,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8076,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,422850,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8077,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,422925,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8078,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,423125,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8079,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,423200,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8080,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,423400,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8081,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,423475,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8082,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,423675,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8083,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,423750,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8084,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,423950,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8085,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,424025,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8086,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,424225,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8087,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,424300,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8088,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,424500,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8089,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,424575,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8090,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,424775,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8091,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,424850,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8092,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,425050,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8093,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,425125,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8094,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,425325,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8095,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,425400,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8096,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,425600,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8097,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,425675,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8098,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,425875,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8099,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,425950,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8100,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,426150,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8101,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,426225,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8102,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,426425,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8103,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,426500,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8104,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,426700,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8105,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,426775,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8106,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,426975,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8107,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,427050,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8108,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,427250,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8109,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,427325,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8110,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,427525,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8111,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,427600,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8112,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,427800,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8113,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,427875,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8114,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,428075,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8115,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,428150,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8116,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,428350,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8117,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,428425,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8118,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,428625,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8119,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,428700,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8120,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,428900,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8121,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,428975,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8122,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,429175,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8123,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,429250,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8124,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,429450,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8125,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,429525,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8126,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,429725,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8127,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,429800,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8128,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,430000,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8129,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,430075,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8130,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,430275,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8131,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,430350,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8132,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,430550,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8133,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,430625,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8134,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,430825,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8135,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,430900,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8136,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,431100,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8137,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,431175,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8138,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,431375,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8139,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,431450,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8140,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,431650,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8141,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,431725,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8142,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,431925,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8143,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,432000,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8144,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,432200,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8145,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,432275,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8146,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,432475,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8147,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,432550,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8148,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,432750,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8149,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,432825,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8150,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,433025,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8151,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,433100,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8152,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,433300,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8153,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,433375,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8154,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,433575,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8155,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,433650,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8156,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,433850,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8157,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,433925,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8158,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,434125,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8159,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,434200,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8160,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,434400,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8161,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,434475,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8162,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,434675,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8163,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,434750,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8164,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,434950,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8165,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,435025,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8166,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,435225,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8167,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,435300,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8168,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,435500,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8169,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,435575,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8170,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,435775,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8171,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,435850,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8172,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,436050,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8173,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,436125,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8174,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,436325,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8175,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,436400,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8176,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,436600,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8177,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,436675,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8178,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,436875,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8179,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,436950,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8180,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,437150,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8181,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,437225,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8182,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,437425,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8183,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,437500,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8184,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,437700,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8185,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,437775,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8186,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,437975,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8187,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,438050,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8188,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,438250,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8189,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,438325,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8190,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,438525,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8191,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,438600,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8192,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,438800,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8193,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,438875,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8194,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,439075,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8195,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,439150,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8196,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,439350,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8197,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,439425,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8198,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,439625,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8199,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,439700,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8200,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,439900,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8201,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,439975,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8202,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,440175,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8203,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,440250,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8204,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,440450,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8205,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,440525,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8206,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,440725,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8207,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,440800,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8208,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,441000,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8209,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,441075,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8210,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,441275,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8211,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,441350,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8212,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,441550,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8213,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,441625,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8214,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,441825,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8215,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,441900,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8216,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,442100,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8217,59,21,20,2,0,0,0,0,0,0,0,0,0,0,0,442175,25,25,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
8218,59,21,19,2,0,0,0,0,0,0,0,0,0,0,0,442375,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
